Code,Type,Number,Brand,Model,Cc,Year,Comment,Picture
"1323","ABSC","5","MERCEDES-BENZ","312D/35 SPRINTER","0","1999","-","falta.jpg"
"1323","ABTM","7","FORD","TRANSIT L100 VAN","0","1997","-","falta.jpg"
"1323","ABTM","9","FORD","TRANSIT 330M","0","2002","-","falta.jpg"
"1324","VTPT","1","UMM","ALTER 4X4 D","500","1988","-","1324-VTPT1.jpg"
"1324","VLCI","3","LAND ROVER","130 2.5 TD5 DEFENDER","500","2002","-","1324-VLCI3.jpg"
"1324","VLCI","4","LAND ROVER","130 2.5 TD5 DEFENDER","500","2002","-","1324-VLCI4.jpg"
"1324","VFCI","5","MERCEDES-BENZ","UNIMOG U300L/31","2000","2002","-","1324-VFCI5.jpg"
"1324","VUCI","1","MERCEDES-BENZ","1124F","3000","1998","-","falta.jpg"
"1324","VFCI","1","RENAULT","110-150 4X4","3500","1987","-","1324-VFCI1.jpg"
"1324","VTTU","2","RENAULT","JP13 CZ40","7800","1982","-","1324-VTTU2.jpg"
"1324","VTGC","1","VOLVO","F89-38","20000","1975","-","falta.jpg"
"1324","BRTS","1","BOMBARD","-","0","1997","-","falta.jpg"
"1324","VCOT","1","LAND ROVER","90 2.5 TD5 DEFENDER","0","1999","-","1324-VCOT1.jpg"
"1324","VE30","1","MAGIRUS DEUTZ","150D11","0","1967","-","falta.jpg"
"1324","ABSC","1","MERCEDES-BENZ","312D/35 SPRINTER","0","1997","-","1324-ABSC1.jpg"
"1324","ABTM","1","MERCEDES-BENZ","MB100D","0","1994","-","falta.jpg"
"1324","VSAT","1","TOYOTA","DYNA 280 TURBO 31BUE","0","1997","-","falta.jpg"
"1324","ABSC","2","RENAULT","MASTER T33 2.8D","0","1998","-","1324-ABSC2.jpg"
"1324","VOPE","2","TOYOTA","HIVCOTE 21LHA2 DIESE","0","1991","-","falta.jpg"
"1324","ABTM","2","VOLKSWAGEN","LT35 TDI","0","1998","-","falta.jpg"
"1324","ABSC","3","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2000","-","1324-ABSC3.jpg"
"1324","ABTM","3","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2001","-","falta.jpg"
"1324","ABTD","4","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2002","-","1324-ABTD4.jpg"
"1333","ABTM","9","CITROEN","JUMPER 233JL2","0","2003",,"1333-ABTM9.jpg"
"1333","ABTM","5","PEUGEOT","BOXER 232B52","0","1997",,"1333-ABTM5.jpg"
"1333","ABTM","7","FORD","TRANSIT 330L","0","2001",,"1333-ABTM7.jpg"
"1111","BRTS","3","Lidermar","SR270","0","1997","Lidermar","1111-BRTS-03.jpg"
"808","VUCI","6","IVECO","ML150E27D EUROFIRE","3000","1995",,"0808-VUCI6.jpg"
"1325","VLCI","5","TOYOTA","HI-LUX 33 LNA4 2.4D","500","1994",,"1325-VLCI5.jpg"
"1325","VOPE","2","MERCEDES","212 CDI SPRINTER","0","2000",,"1325-VOPE2.jpg"
"1325","VRCI","4","TOYOTA","DYNA BU80L-MDDT6.2","1700","1988",,"1325-VRCI4.jpg"
"1325","VSAE","2","MERCEDES","1217","0","1981",,"1325-VSAE2.jpg"
"1325","VSAT","1","MERCEDES","412D/35 SPRINTER","0","1997",,"1325-VSAT1.jpg"
"1325","VTTF","3","MERCEDES","1317AK/31","5000","1996",,"1325-VTTF3.jpg"
"1325","VTTU","1","MERCEDES","1922/K38","7000","1993",,"1325-VTTU1.jpg"
"1325","VTTU","2","MERCEDES","2531","16500","1993",,"1325-VTTU2.jpg"
"1325","VUCI","1","RENAULT","JP13 C34","3000","1983",,"1325-VUCI1.jpg"
"1333","ABSC","2","IVECO","35S13 DAILY","0","2000",,"1333-ABSC2.jpg"
"1333","ABTD","3","TOYOTA","HIVCOTE 21LHA2 DIESE","0","1991",,"1333-ABTD3.jpg"
"1333","ABTD","6","FORD","TRANSIT L120 VAN","0","1998",,"1333-ABTD6.jpg"
"1333","ABTD","11","VW","TRANSPORTER 4X4","0","2000",,"1333-ABTD11.jpg"
"1333","ABTD","12","RENAULT","TRAFIC TBX405","0","1993",,"1333-ABTD12.jpg"
"1326","ABCI","1","IVECO","35S13 V/P TURBODAILY","0","2001","-","1326-ABCI1.jpg"
"1326","VLCI","1","LAND ROVER","110 2.5 TDI DEFENDER","500","1994","-","falta.jpg"
"1326","VLCI","7","LAND ROVER","110 2.5 TDI DEFENDER","500","1997","-","falta.jpg"
"1326","VLCI","9","FORD","RANGER","500","2000","-","1326-VLCI9.jpg"
"1326","VSAT","1","TOYOTA","DYNA 300 BU92","1000","1992","-","falta.jpg"
"1326","VECI","4","GMC","K3500 SIERRA NEVADA","1000","1981","-","falta.jpg"
"1326","VUCI","2","MAGIRUS DEUTZ","F MERCURY 150A","1600","1964","-","falta.jpg"
"1326","VUCI","3","CHEVROLET","CE61702","1700","1968","-","1326-VUCI3.jpg"
"1326","VRCI","5","TOYOTA","DYNA BU80L-MDDT6.2","1800","1988","-","falta.jpg"
"1326","VUCI","8","MERCEDES-BENZ","1124F/36","3000","1998","-","1326-VUCI8.jpg"
"1326","VRCI","1","M.A.N.","415 HA","4000","1963","-","1326-VRCI1.jpg"
"1326","VTTU","3","RENAULT","S170 TURBO","8000","1987","-","1326-VTTU3.jpg"
"1326","VTGC","1","VOLVO","F89-42 6X4","19500","1976","-","falta.jpg"
"1326","ABTD","1","FORD","TRANSIT L100 VAN","0","1998","-","falta.jpg"
"1326","ABTM","1","FORD","TRANSIT L120 TSGE","0","1997","-","falta.jpg"
"1326","VOPE","1","MITSUBISHI","L400 TDI","0","1998","-","falta.jpg"
"1326","VE30","1","MERCEDES-BENZ","LAF1113B","0","1960","-","falta.jpg"
"1326","VCOT","1","NISSAN","PATROL JP260SFQ","0","1992","-","falta.jpg"
"1326","VETA","1","RANGE ROVER","-","0","1971","-","falta.jpg"
"1326","ABSC","1","RENAULT","TRAFIC TBX405","0","1994","-","falta.jpg"
"1326","ABSC","2","FORD","TRANSIT 300M","0","2001","-","falta.jpg"
"1326","ABTM","2","FORD","TRANSIT L120 TSGE","0","1997","-","falta.jpg"
"1326","ABTD","2","MERCEDES-BENZ","MB100D","0","1992","-","falta.jpg"
"1326","VOPE","2","TOYOTA","DYNA","0","1979","-","falta.jpg"
"1326","VOPE","3","FORD","TRANSIT L120 VAN","0","1997","-","falta.jpg"
"1326","ABTM","3","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2004","-","falta.jpg"
"1326","VOPE","4","FORD","TRANSIT L120 VAN","0","1997","-","falta.jpg"
"1326","VTGC","4","VOLVO","F725","0","1983","-","falta.jpg"
"1326","ABTD","5","FORD","TRANSIT L100 VAN","0","1998","-","falta.jpg"
"1326","ABTD","7","FORD","TRANSIT 330M","0","2001","-","1326-ABTD7.jpg"
"1326","ABTM","8","MERCEDES-BENZ","TRANSIT 330M","0","2002","-","falta.jpg"
"1326","ABTM","9","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2002","-","falta.jpg"
"1326","ABTM","10","FORD","TRANSIT 330M","0","2002","-","falta.jpg"
"1327","VLCI","1","LAND ROVER","109 LONG SERIE III","700","1982","-","falta.jpg"
"1327","VUCI","2","MERCEDES-BENZ","1217AK/32","1700","1982","-","falta.jpg"
"1327","VFCI","5","MERCEDES-BENZ","917AF/31","2000","1996","-","falta.jpg"
"1327","VRCI","3","TOYOTA","DYNA BU844-MDDTW6","2500","1987","-","falta.jpg"
"1327","VFCI","4","IVECO","ML95E21 WM EUROCARGO","3000","1996","-","falta.jpg"
"1327","VTTU","2","IVECO","145E17 M","9000","1988","-","falta.jpg"
"1327","VTTU","3","IVECO","MP190E38 EUROTECH","9000","2000","-","falta.jpg"
"1327","VTGC","1","VOLVO","FL7-41 6X2","19000","1988","-","falta.jpg"
"1327","VOPE","1","FORD","TRANSIT L120 VAN","0","1998","-","falta.jpg"
"1327","VETA","1","LAND ROVER","109 LONG SERIE III","0","1977","-","falta.jpg"
"1327","ABTD","1","MERCEDES-BENZ","240D-T123","0","1982","-","falta.jpg"
"1327","ABSC","1","MERCEDES-BENZ","MB100D","0","1994","-","falta.jpg"
"1327","VCOT","1","NISSAN","PATROL LONGO 260AVP2","0","1998","-","falta.jpg"
"1327","VSAT","1","UMM","ALTER 4X4 D","0","1987","-","falta.jpg"
"1327","ABTD","2","CITROEN","C25D 1400 280 B50 S-","0","1990","-","falta.jpg"
"1327","VOPE","2","FORD","TRANSIT L120 VAN","0","1999","-","falta.jpg"
"1327","VCOT","2","JEEP","C37","0","1982","-","falta.jpg"
"1327","ABSC","2","MERCEDES-BENZ","312D/35 SPRINTER","0","1997","-","falta.jpg"
"1327","VETA","2","MITSUBISHI","CANTER FE331","0","1993","-","falta.jpg"
"1327","VOPE","3","HYUNDAI","H100","0","1999","-","falta.jpg"
"1327","ABSC","3","IVECO","35E8 VRS DAILY","0","1999","-","falta.jpg"
"1327","ABTD","3","MERCEDES-BENZ","MB100D","0","1994","-","falta.jpg"
"1327","ABTD","4","FIAT","SCUDO 1.9D EL","0","2000","-","falta.jpg"
"1327","ABTM","5","FORD","TRANSIT 125T330","0","2002","-","falta.jpg"
"1328","ABSC","1","FORD","TRANSIT L100 VAN","0","1995","-","1328-ABSC1.jpg"
"2303","VETA","1","MERCEDES","108 CDI VITO","0","1999",,"2303-VETA01.jpg"
"2303","VCOT","1","NISSAN","TERRANO II","0","1998",,"2303-VCOT01.jpg"
"1328","VLCI","3","TOYOTA","LAND CRUISER BJ45","500","1982","-","1328-VLCI3.jpg"
"1330","ABTM","6","MERCEDES","SPRINTER 313 CDI","0","2004","-","1330-ABTM6.jpg"
"1328","VUCI","4","VOLVO","F616 TURBO","5500","1986","-","1328-VUCI4.jpg"
"1328","VTTU","2","VOLVO","FL 6 15","8000","1999","-","1328-VTTU2.jpg"
"1328","VTTU","1","MERCEDES","1820","9000","1996","-","1328-VTTU1.jpg"
"2303","VETA","2","MITSUBISHI","STRAKAR","0","2006",,"2303-VETA02.jpg"
"2303","VLCI","2","IVECO","35-10 TURBO DAILY 4X","1000","1990",,"2303-VLCI02.jpg"
"1328","VCOT","1","MITSUBISHI","L200 PICK-UP","0","1996","-","1328-VCOT1.jpg"
"1328","VOPE","1","POLARIS"," BOSS 25O MOTO 4X4","0","2000","-","1328-VOPE1.jpg"
"1328","ABSC","2","FORD","TRANSIT 330M 2.4 VAN","0","2000","-","1328-ABSC2.jpg"
"2303","VTTU","1","MERCEDES","2024","7000","1997",,"2303-VTTU01.jpg"
"2303","VSAT","1","IVECO","DAILY 4X4","0","1997",,"2303-VSAT01.jpg"
"1329","VUCI","4","TOYOTA","DYNA 280 TURBO JT133","1000","1997",,"1329-VUCI4.jpg"
"126","VLCI","1","LAND ROVER","110 2.5 TDI DEFENSER","600","2002",,"0126-VLCI1.jpg"
"1329","VECI","2","VOLVO","N7-58 4X2","7000","1988",,"1329-VECI2.jpg"
"1308","VUCI","3","RENAULT","JP13","1200","1983",,"1308-VUCI3.jpg"
"1308","VUCI","8","VOLVO","FL614","3000","1990",,"1308-VUCI8.jpg"
"1329","VTGC","3","SCANIA","LBS 86 S42/RM 220","20000","1981",,"1329-VTGC3.jpg"
"1329","ABSC","1","FORD","TRANSIT L100 VAN","0","1992",,"1329-ABSC1.jpg"
"1329","VETA","1","LAND ROVER","88 REGULAR SERIE III","400","1980",,"1329-VETA1.jpg"
"1329","VCOT","1","NISSAN","PATROL LONGO 260AVP2","0","1998",,"1329-VCOT1.jpg"
"126","VFCI","3","MITSUBISHI","FUSO 7C180C 4X4","2500","2011",,"0126-VFCI3.jpg"
"126","VFCI","2","MERCEDES","UNIMOG U2150L","3000","1994",,"0126-VFCI2.jpg"
"1329","VOPE","2","MERCEDES","300D","0","2000",,"1329-VOPE2.jpg"
"1329","ABSC","2","IVECO","35E8VA(T1.88)RS DAIL","0","1998",,"1329-ABSC2.jpg"
"126","VSAT","1","MERCEDES","316 CDI SPRINTER","500","2006",,"0126-VSAT1.jpg"
"126","VLCI","2","TOYOTA","HI-LUX 2.4D LN165","600","1998",,"0126-VLCI2.jpg"
"1330","VSAT","1","MITSUBISHI","CANTER FE 649E4","0","1999","-","1330-VSAT1.jpg"
"1330","VLCI","2","LAND ROVER","SERIEIII 109","500","1978","-","1330-VLCI2.jpg"
"2303","VUCI","1","CHEVROLET","CUSTON-DELUXE 30","1200","1981",,"2303-VUCI01.jpg"
"2303","VUCI","3","MERCEDES","ATEGO 1225","3000","2003",,"2303-VUCI03.jpg"
"1330","VECI","1","INTERNACIONAL","LOADSTAR 1600","1200","1974","-","1330-VECI1.jpg"
"1330","VLCI","4","TOYOTA","LAND CRUISER BJ45","450","1982","-","1330-VLCI4.jpg"
"2303","ABSC","2","IVECO","35S14","0","2007",,"2303-ABSC02.jpg"
"2303","ABSC","5","MERCEDES","313 CDI SPRINTER","0","2003",,"2303-ABSC05.jpg"
"2303","ABTD","1","MERCEDES","312/30 SPRINTER","0","1997",,"2303-ABTD01.jpg"
"1330","VCOT","1","LAND ROVER","110 2.5 TD5 DEFENDER","0","1998","-","1330-VCOT1.jpg"
"2303","ABTM","1","MERCEDES","313 CDI SPRINTER","0","2002",,"2303-ABTM01.jpg"
"1330","ABSC","2","IVECO","TURBO DAILY 35S13","0","2000","-","1330-ABSC2.jpg"
"1330","ABTD","2","MERCEDES","SPRINTER 213 CDI","0","2000","-","1330-ABTD2.jpg"
"1144","ABTM","8","MERCEDES","315 CDI SPRINTER","0","2010",,"1144-ABTM8.jpg"
"1330","VETA","3","UMM","ENTREPNEUR 4X4 D","0","1984","-","1330-VETA3.jpg"
"1330","ABTD","5","MERCEDES","SPRINTER 313 CDI","0","2003","-","1330-ABTD5.jpg"
"1331","ABSC","5","FORD","TRANSIT 330T125","0","2002","-","falta.jpg"
"1331","VLCI","3","TOYOTA","HI-LUX 33 LNA4 2.4D","400","1992","-","falta.jpg"
"1331","VRCI","4","TOYOTA","DYNA 250 31BVEO 5.3","1500","1995","-","falta.jpg"
"1331","VRCI","2","TOYOTA","DYNA BU80L-MDDT6.2","1700","1988","-","falta.jpg"
"1331","VFCI","1","MERCEDES-BENZ","1217AK/32","5000","1982","-","falta.jpg"
"1331","VTTU","1","TOYOTA","HINO FF173L","7500","1992","-","falta.jpg"
"1331","ABCI","1","FIAT","DUCATO 2.5D 14 MAXI","0","2001","-","falta.jpg"
"1331","ABSC","1","FORD","TRANSIT 100 LONGA","0","1990","-","falta.jpg"
"1331","VETA","1","IVECO","30E8 DAILY","0","1986","-","falta.jpg"
"1331","VCOT","1","NISSAN","PATROL LONGO 260AVP2","0","1998","-","falta.jpg"
"1331","ABTD","1","TOYOTA","HIVCOTE VLH51V DIESE","0","1990","-","falta.jpg"
"1331","VOPE","1","TOYOTA","HIVCOTE LX412L DIESE","0","1998","-","falta.jpg"
"1331","BRTS","1","VALIANT","VANGUARD V490","0","1995","-","falta.jpg"
"1331","ABSC","2","RENAULT","TRAFIC TBX605","0","1994","-","falta.jpg"
"1331","ABTD","2","TOYOTA","HIVCOTE 21 LH 2 DIES","0","1988","-","falta.jpg"
"1331","BRTS","2","-","-","0","2000","-","falta.jpg"
"1331","ABSC","3","RENAULT","TRAFIC TBX605","0","1996","-","falta.jpg"
"1331","ABTM","4","FIAT","DUCATO 18 TDS","0","2000","-","falta.jpg"
"1331","ABSC","4","FIAT","DUCATO 2.5D 18 MAXI","0","1997","-","falta.jpg"
"1331","ABTM","5","FIAT","DUCATO","0","2001","-","falta.jpg"
"1332","VETA","1","LAND ROVER","109 LONG SERIE III","400","1968","-","falta.jpg"
"1332","VECI","1","DODGE","W300 CUSTOM","1200","1982","-","falta.jpg"
"1332","VUCI","1","MITSUBISHI","CANTER FH100 GLBEA","2800","1990","-","falta.jpg"
"1332","VUCI","3","IVECO","ML150E27 EUROFIRE","3000","1995","-","falta.jpg"
"1332","VFCI","4","MERCEDES-BENZ","1124AF/36","3000","1999","-","falta.jpg"
"1332","VTTU","3","FORD","D1617 CARGO","10000","1981","-","falta.jpg"
"1332","VTGC","1","VOLVO","F89","19500","1976","-","falta.jpg"
"1332","ABSC","1","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2001","-","falta.jpg"
"1332","VTPG","1","LEYLAND","FF-1100/36","0","1972","-","falta.jpg"
"1332","VOPE","1","MAZDA","T3500","0","1986","-","falta.jpg"
"1332","VSAT","1","MAZDA","T3500","0","1987","-","falta.jpg"
"1332","ABTD","1","MERCEDES-BENZ","300D-T123","0","1989","-","falta.jpg"
"1332","BRTS","1","NARWAL","-","0","2000","-","falta.jpg"
"1332","VE25","1","RENAULT","JN90","0","1983","-","falta.jpg"
"1332","VCOT","1","TOYOTA","HI-LUX 2.4D POLN65","0","1989","-","falta.jpg"
"1332","ABSC","2","IVECO","30E8 DAILY","0","1992","-","falta.jpg"
"1332","VOPE","2","IVECO","30E8 DAILY","0","1992","-","falta.jpg"
"1332","ABTD","2","RENAULT","TRAFIC T1300D","0","1984","-","falta.jpg"
"1332","VOPE","3","IVECO","30E8 V1.88 DAILY BAS","0","1996","-","falta.jpg"
"1332","ABSC","3","MERCEDES-BENZ","208D/30 SPRINTER","0","1996","-","falta.jpg"
"1332","ABTM","3","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2000","-","falta.jpg"
"1332","ABSC","4","MERCEDES-BENZ","312D/35 SPRINTER","0","1999","-","falta.jpg"
"1134","ABTM","1","PEUGEOT","BOXER 2.5 HDI","0","2000",,"1134-ABTM1.jpg"
"1134","ABTM","6","MERCEDES","315 CDI SPRINTER","0","2010",,"1134-ABTM6.jpg"
"1306","VTPT","1","NISSAN","PATROL LONGO","0","1998",,"1306-VTPT1.jpg"
"1306","VTTU","1","MAN","24.362 FNL","15000","1989",,"1306-VTTU1.jpg"
"1134","ABSC","6","MERCEDES","315 CDI SPRINTER","0","2008",,"1134-ABSC6.jpg"
"1306","VUCI","4","IVECO","FF100E21DR CITY EURO","2500","2000",,"1306-VUCI4.jpg"
"1322","ABSC","2","TOYOTA","HIVCOTE LX412L DIESE","0","2001",,"1322-ABSC2.jpg"
"1322","ABSC","3","IVECO","35S13 V/P TURBODAILY","0","2001",,"1322-ABSC3.jpg"
"1322","ABSC","4","MERCEDES","315 CDI SPRINTER","0","2009",,"1322-ABSC4.jpg"
"1134","VETA","1","IVECO","40-10 DAILY WM 4X4","0","1988",,"1134-VETA1.jpg"
"1322","ABTD","5","FORD","TRANSIT L120 VAN","0","1998",,"1322-ABTD5.jpg"
"1334","VLCI","1","LAND ROVER","130 2.5 TD5 DEFENDER","700","2001","-","falta.jpg"
"1334","VSAT","1","MERCEDES-BENZ","412D/35 SPRINTER","500","1999","-","falta.jpg"
"1334","VFCI","1","MERCEDES-BENZ","1217AK/32","5000","1982","-","falta.jpg"
"1334","VFCI","4","M.A.N.","8.150 FAE-1","2500","1992","-","falta.jpg"
"1334","VUCI","5","MERCEDES-BENZ","1117K/35","3000","1995","-","falta.jpg"
"1334","BRTS","1","VALIANT","V450","0","2000","-","falta.jpg"
"1334","ABSC","1","IVECO","35E8VA(T1.88)RS DAIL","0","1998","-","falta.jpg"
"1334","ABTM","1","FORD","TRANSIT 330L VAN","0","2001","-","falta.jpg"
"1334","ABTD","1","RENAULT","TRAFIC TBX405","0","1989","-","falta.jpg"
"1334","VOPE","1","FORD","TRANSIT L120 VAN TN-","0","1993","-","falta.jpg"
"1334","VCOT","1","LAND ROVER","110 2.5 TD5 DEFENDER","0","1998","-","falta.jpg"
"1334","VTPT","1","MITSUBISHI","L200 PICK-UP","0","1995","-","falta.jpg"
"1334","VOPE","2","MERCEDES-BENZ","110D/30 CDI VITO","0","1999","-","falta.jpg"
"1334","ABTD","3","FORD","TRANSIT L120 VAN TN-","0","1993","-","falta.jpg"
"1334","ABTD","4","FORD","TRANSIT L120 VAN TSE","0","1996","-","falta.jpg"
"1334","ABTD","5","FORD","TRANSIT L120 VAN TSE","0","1997","-","falta.jpg"
"1334","ABTM","7","FORD","TRANSIT 330L VAN","0","2002","-","falta.jpg"
"1325","ABSC","1","RENAULT","TRAFIC TBX605","0","1994",,"1325-ABSC1.jpg"
"1322","VTTU","2","VOLVO","N88","10000","1976",,"1322-VTTU2.jpg"
"1322","VUCI","6","IVECO","FF100E21DR CITY EURO","2500","2000",,"1322-VUCI6.jpg"
"1322","ABTM","10","MERCEDES","315 CDI SPRINTER","0","2009",,"1322-ABTM10.jpg"
"1322","VCOT","1","NISSAN","NAVARA 4X4","0","2006",,"1322-VCOT1.jpg"
"1322","VETA","1","UMM","ENTREPNEUR 4X4 D A11","0","1984",,"1322-VETA1.jpg"
"1322","VLCI","2","UMM","ALTER 4X4","500","1986",,"1322-VLCI2.jpg"
"1322","VLCI","3","LAND ROVER","130 2.5 TD5 DEFENDER","600","1995",,"1322-VLCI3.jpg"
"1134","ABTD","2","MERCEDES","212 SPRINTER","0","1998",,"1134-ABTD2.jpg"
"1322","VLCI","7","UMM","ENTREPNEUR 4X4 D A11","500","1984",,"1322-VLCI7.jpg"
"1322","VLCI","10","LAND ROVER","130 2.5 TD5 DEFENDER","600","2005",,"1322-VLCI10.jpg"
"1322","VRCI","8","RENAULT","MIDLINER 210 4X4","4000","1997",,"1322-VRCI8.jpg"
"1322","VTTU","1","RENAULT","G230","9000","1995",,"1322-VTTU1.jpg"
"1308","VE","1","MAN","605H","0","1965",,"1308-VE1.jpg"
"1336","VLCI","5","LAND ROVER","110 2.5 TDI DEFENDER","600","1997",,"1136-VLCI5.jpg"
"1336","VRCI","3","TOYOTA","DYNA BU84L-MDDT6.2","1700","1989",,"1136-VRCI3.jpg"
"1336","VRCI","4","TOYOTA","DYNA 250 31BVEO 5.3","1800","1996",,"1136-VRCI4.jpg"
"1336","VUCI","1","BERLIET","FPT770KB","3000","1978",,"1136-VUCI1.jpg"
"1336","VTTU","1","VOLVO","FL7-41 4X2","8000","1986",,"1136-VTTU1.jpg"
"1336","VTTU","3","IVECO","MT190E24 AE EUROTECH","8000","1999",,"1136-VTTU3.jpg"
"1336","VTGC","2","RENAULT","G290 2655","18000","1989",,"1136-VTGC2.jpg"
"1336","ABTM","1","FORD","TRANSIT TDCI","0","2010",,"1136-ABTM1.jpg"
"1336","ABSC","1","VW","CRAFTER TDI","0","2008",,"1136-ABSC1.jpg"
"1308","ABTM","6","MERCEDES","315 CDI SPRINTER","0","2007",,"1308-ABTM6.jpg"
"1336","VCOT","1","LAND ROVER","DISCOVERY 2.5 TDI","0","1996",,"1136-VCOT1.jpg"
"1336","ABCI","1","MERCEDES","313 CDI SPRINTER","0","2001",,"1136-ABCI2.jpg"
"1336","VETA","1","IVECO","TURBO DAILY 35D12","0","1997",,"1136-VETA1.jpg"
"1336","VOPE","2","FORD","TRANSIT L100 VAN","0","1990",,"1136-VOPE2.jpg"
"1308","VTTF","3","MAGIRUZ","JUPITER 1786X6MA/58","5000","1986",,"1308-VTTF3.jpg"
"1336","VETA","2","UMM","ALTER II LONGO 4X4 D","0","1991",,"1136-VETA2.jpg"
"1308","VLCI","7","LAND ROVER","130 2.5 TD5 DEFENDER","600","2001",,"1308-VLCI7.jpg"
"1308","ABSC","6","VW","CRAFTER TDI","0","2008",,"1308-ABSC6.jpg"
"126","VETA","1","UMM","ALTER 4X4","0","1986",,"0126-VETA1.jpg"
"1308","ABSC","3","CITROEN","C25D 1400 280 ","0","1991",,"1308-ABSC3.jpg"
"1336","ABSC","4","VW","LT35 TDI","0","1998",,"1136-ABSC4.jpg"
"1336","ABSC","5","MERCEDES","312D/35 SPRINTER","0","1996",,"1136-ABSC5.jpg"
"1308","VFCI","6","MERCEDES","UNIMOG 1350L","1850","1995",,"1308-VFCI6.jpg"
"1337","VLCI","2","UMM","ALTER 4X4 D","500","1988","-","1337-VLCI2.jpg"
"1337","VLCI","1","LAND ROVER","110 2.5 TDI DEFENDER","600","1997","-","1337-VLCI1.jpg"
"1337","VUCI","1","FIAT-OM","F79-13","2500","1982","-","1337-VUCI1.jpg"
"1337","VTTU","2","IVECO","MT190E24 AE EUROTECH","8000","1999","-","1337-VTTU2.jpg"
"1337","VTTU","1","SCANIA","82M","9000","1982","-","1337-VTTU1.jpg"
"1337","ABSC","1","CITROEN","C25D 1400 280 B50 S-","0","1992","-","1337-ABSC1.jpg"
"1337","ABTM","1","FORD","TRANSIT 125T330","0","2002","-","1337-ABTM1.jpg"
"1337","ABTD","1","MERCEDES-BENZ","250D-T124","0","1987","-","1337-ABTD1.jpg"
"1337","VOPE","1","MERCEDES-BENZ","MB100D","0","1994","-","1337-VOPE1.jpg"
"1337","VCOT","1","NISSAN","PATROL JP260SFQ","0","1996","-","1337-VCOT1.jpg"
"1337","VTPT","1","UMM","ALTER 4X4 D","0","1989","-","1337-VTPT1.jpg"
"1337","ABSC","2","IVECO","35E8 VRS DAILY","0","1999","-","1337-ABSC2.jpg"
"1337","ABTD","2","MERCEDES-BENZ","250D-T124","0","1987","-","1337-ABTD2.jpg"
"1337","VOPE","2","TOYOTA","HIVCOTE LX412L DIESE","0","1996","-","1337-VOPE2.jpg"
"1337","ABSC","3","FORD","TRANSIT 330L","0","2001","-","1337-ABSC3.jpg"
"1337","ABTD","3","MERCEDES-BENZ","250D-T124","0","1987","-","1337-ABTD3.jpg"
"1337","ABSC","4","FORD","TRANSIT 125T330","0","2002","-","1337-ABSC4.jpg"
"1337","ABTD","4","MERCEDES-BENZ","250D-T124","0","1989","-","1337-ABTD4.jpg"
"1337","ABTD","5","MERCEDES-BENZ","250D-T124","0","1989","-","1337-ABTD5.jpg"
"1337","ABTM","7","FORD","TRANSIT 125T330","0","2002","-","1337-ABTM7.jpg"
"1333","VUCI","1","MERCEDES","L710/36","3000","1968",,"1333-VUCI1.jpg"
"1335","ABSC","1","RENAULT","TRAFIC TBX605","0","1994",,"1335-ABSC1.jpg"
"1333","VTTU","1","MERCEDES","L710/36","5000","1968",,"1333-VTTU1.jpg"
"1333","VTTU","2","VOLVO","FL6 15","8000","1996",,"1333-VTTU2.jpg"
"1333","VSAT","1","MERCEDES","516 CDI SPRINTER","800","2009",,"1333-VSAT1.jpg"
"1333","ABTM","10","PEUGEOT","BOXER 2.8 HDI","0","2003",,"1333-ABTM10.jpg"
"1333","VCOT","1","NISSAN","PATROL JP260SFQ","0","1996",,"1333-VCOT1.jpg"
"1333","VECI","3","VOLVO","F616S-45 CD TURBO","5000","1985",,"1333-VECI3.jpg"
"1333","VETA","1","UMM","ENTREPNEUR 4X4 D","500","1983",,"1333-VETA1.jpg"
"1333","VETA","2","TOYOTA","HIVCOTE VLH51V DIESE","0","1987",,"1333-VETA2.jpg"
"1333","VFCI","6","MAN","10.224 LAEK35,6CD26","3000","2000",,"1333-VFCI6.jpg"
"1333","VLCI","2","UMM","ENTREPNEUR 4X4 D","500","1984",,"1333-VLCI2.jpg"
"1333","VLCI","4","LAND ROVER","110 2.5 TDI DEFENDER","600","1996",,"1333-VLCI4.jpg"
"1333","VLCI","5","LAND ROVER","130 2.5 TD5 DEFENDER","600","1999",,"1333-VLCI5.jpg"
"1333","VLCI","7","NISSAN","NAVARA 4X4","600","2005",,"1333-VLCI7.jpg"
"1333","VOPE","1","MERCEDES","207D/30","0","1982",,"1333-VOPE1.jpg"
"1339","VSAT","1","IVECO","35E8.BTA DAILY","300","1995","-","falta.jpg"
"1339","VLCI","1","TOYOTA","LAND CRUISER BJ45","600","1983","-","falta.jpg"
"1339","VFCI","1","MERCEDES-BENZ","UNIMOG U100L","1200","1996","-","falta.jpg"
"1339","VUCI","2","MERCEDES-BENZ","813","2000","1982","-","falta.jpg"
"1339","VFCI","5","RENAULT","M210 MIDLINER","3000","1999","-","falta.jpg"
"1339","VUCI","4","RENAULT","S150 TI","6000","1987","-","falta.jpg"
